code,trade_date,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down,is_paused,pre_close,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,ret_1d,rsi14,ema12,ema26,macd_dif,macd_dea,macd_hist,boll_mid,boll_std,boll_upper,boll_lower,boll_percent_b,boll_bandwidth,kdj_rsv9,kdj_k,kdj_d,kdj_j
002979.SZ,20260603,51.34,54.59,50.73,52.5,15888294.0,842458620.0,1.0,,,False,51.32,51.34,54.59,50.73,52.5,51.32,0.022992985190958715,49.08917541594884,55.217475655119266,53.08948197705997,2.1279936780592976,3.7544069916208267,-1.626413313561529,56.57199999999999,5.467470713227324,67.50694142645463,45.63705857354534,0.3138078732571584,0.38658493341068545,14.425427872860658,12.89826815943005,22.7521208197859,-6.80943716128165
002979.SZ,20260604,52.4,54.44,52.12,53.16,12676060.0,676600820.0,1.0,,,False,52.5,52.4,54.44,52.12,53.16,52.5,0.012571428571428456,50.62640829495452,54.90094093894707,53.094705534314784,1.8062354046322895,3.3647726742231194,-1.55853726959083,56.979499999999994,4.860583786953831,66.70066757390765,47.25833242609233,0.3035472606062353,0.34121631723365986,19.8044009779951,15.200312432285067,20.234851357285624,5.131234582283952
002979.SZ,20260605,53.0,57.27,51.05,55.69,22577650.0,1228909650.0,1.0,,,False,53.16,53.0,57.27,51.05,55.69,53.16,0.04759217456734399,56.09868816341162,55.02233464064752,53.28694956880999,1.735385071837534,3.0388951537460027,-1.3035100819084686,57.2885,4.563251335396551,66.4150026707931,48.1619973292069,0.4124253803641801,0.3186155221656389,40.42379788101059,23.608140915193577,21.35928120992161,28.105860325737517
002979.SZ,20260608,53.01,56.56,53.0,54.7,23649296.0,1306746460.0,1.0,,,False,55.69,53.01,56.56,53.0,54.7,55.69,-0.017776979709103857,53.595457234281675,54.97274469593252,53.391619971120356,1.5811247248121632,2.747341067959235,-1.166216343147072,57.32800000000001,4.5371804019675475,66.40236080393511,48.25363919606492,0.35519641235444493,0.31657691892042616,41.57068062827229,29.595654152886482,24.104738857576567,40.57748474350631
002979.SZ,20260609,55.79,55.99,53.61,54.86,19542290.0,1068123670.0,1.0,,,False,54.7,55.79,55.99,53.61,54.86,54.7,0.002925045703839002,53.95307437074427,54.95539935809675,53.500388862148476,1.4550104959482724,2.4888749535570427,-1.0338644576087703,57.390499999999996,4.49393755519571,66.37837511039142,48.402624889608575,0.3592270159008811,0.3132182194053518,58.16901408450706,39.12010746342668,29.109861726193273,59.140598937893486
002979.SZ,20260610,54.12,55.44,51.8,52.52,16712300.0,889609820.0,1.0,,,False,54.86,54.12,55.44,51.8,52.52,54.86,-0.04265402843601884,48.11321055451247,54.58072253377417,53.4277674649523,1.1529550688218748,2.221690976610009,-1.0687359077881342,57.3685,4.5165930467553075,66.40168609351062,48.33531390648938,0.23162846697672218,0.31491798089580936,25.211267605633886,34.48382751082909,30.901183654405212,41.64911522367684
002979.SZ,20260611,52.02,52.52,50.63,51.11,14475945.0,743516900.0,1.0,,,False,52.52,52.02,52.52,50.63,51.11,52.52,-0.026846915460776888,44.95560207393963,54.04676522088584,53.25608098606694,0.7906842348188974,1.9354896282517868,-1.1448053934328895,57.206,4.677509380001116,66.56101876000224,47.85098123999777,0.1741855812163785,0.3270642506031617,7.228915662650555,25.39885689476958,29.06707473452667,18.062421215255398
002979.SZ,20260612,51.68,52.94,49.98,50.51,13428225.0,685577630.0,1.0,,,False,51.11,51.68,52.94,49.98,50.51,51.11,-0.011739385638818267,43.64302267198562,53.502647494595706,53.052667579691615,0.44997991490409106,1.6383876855822477,-1.1884077706781566,56.74150000000001,4.854761863366574,66.45102372673315,47.031976273266864,0.17910372458111012,0.3422371183959939,7.270233196159132,19.3559823285661,25.830043932539816,6.407859120618667
002979.SZ,20260615,50.42,51.85,49.87,51.39,10146100.0,518051970.0,1.0,,,False,50.51,50.42,51.85,49.87,51.39,50.51,0.017422292615323798,46.127445114575,53.17762480311944,52.929507018232975,0.24811778488646752,1.3603337054430917,-1.1122159205566242,56.05649999999999,4.587651114677159,65.23180222935432,46.88119777064568,0.24570319955943376,0.3273590834017222,20.54054054054057,19.750835065890925,23.803640976990188,11.6452232436924
002979.SZ,20260616,51.1,53.78,50.9,52.95,9461175.0,496986900.0,1.0,,,False,51.39,51.1,53.78,50.9,52.95,51.39,0.030356100408639897,50.30939341619766,53.14260560263953,52.93102501688239,0.21158058575714023,1.1305830815059015,-0.9190024957487613,55.3845,3.967167093783506,63.31883418756701,47.45016581243299,0.34658448066034153,0.2865182203528789,41.621621621621664,27.041097251134502,24.882793068371626,31.357705616660255
002979.SZ,20260617,52.63,56.25,52.01,55.96,17930526.0,982500290.0,1.0,,,False,52.95,52.63,56.25,52.01,55.96,52.95,0.056846081208687504,57.21126829364951,53.57605089454114,53.155393534150356,0.42065736039078416,0.988597937282878,-0.5679405768920939,55.025,3.5511385498173285,62.127277099634654,47.92272290036534,0.5658239594768908,0.2581472821312006,82.29729729729728,45.45983059985543,31.74180557886623,72.89588064183383
002979.SZ,20260618,55.77,55.99,54.0,55.33,13147475.0,724863560.0,1.0,,,False,55.96,55.77,55.99,54.0,55.33,55.96,-0.011258041458184431,55.47448823039574,53.845889218457884,53.31647549458366,0.5294137238742209,0.8967610946011466,-0.3673473707269257,54.650999999999996,3.0732798440751803,60.79755968815036,48.504440311849635,0.5552341500326606,0.22493859904303168,81.61434977578472,57.51133699183186,40.33164938318811,91.87071220911938
002979.SZ,20260622,55.0,55.3,51.9,53.43,14107865.0,752334170.0,1.0,,,False,55.33,55.0,55.3,51.9,53.43,55.33,-0.03433941803723117,50.49578632725354,53.78190626177206,53.3248847172071,0.45702154456495947,0.8088131845939093,-0.3517916400289498,54.271,2.7093558274982654,59.68971165499653,48.85228834500347,0.4223985281423376,0.19969087192041893,55.799373040752364,56.94068234147203,45.86799370261608,79.0860596191839
002979.SZ,20260623,52.9,55.67,51.79,53.89,11640425.0,627053120.0,1.0,,,False,53.43,52.9,55.67,51.79,53.89,53.43,0.00860939547070938,51.62768768745186,53.79853606765328,53.36674510852509,0.4317909591281932,0.7334087395007661,-0.3016177803725729,53.91049999999999,2.2104625647132887,58.33142512942657,49.48957487057341,0.49768148075348084,0.16400979881197833,63.00940438871476,58.963589690552936,50.2331923652617,76.42438434113541
002979.SZ,20260624,53.98,54.66,51.58,53.14,9815190.0,520861530.0,1.0,,,False,53.89,53.98,54.66,51.58,53.14,53.89,-0.0139172388198181,49.63498535819684,53.69722282647585,53.349949174560265,0.3472736519155859,0.6561817219837301,-0.30890807006814425,53.605500000000006,1.8446204894229286,57.294740978845866,49.91625902115415,0.4369111420656462,0.13764412154894026,51.25391849529784,56.39369929213457,52.286694674219326,64.60770852796507
002979.SZ,20260625,53.14,54.74,51.8,52.33,9247870.0,489591924.39,1.0,,,False,53.14,53.14,54.74,51.8,52.33,53.14,-0.015242754986827256,47.50250657061597,53.486880853171876,53.2743973838521,0.21248346931977835,0.5674420714509398,-0.3549586021311615,53.4045,1.751272323197882,56.90704464639576,49.90195535360424,0.3466115198409109,0.13117039374568668,38.557993730407524,50.448464104892224,51.6739511511103,47.99749001245607
002979.SZ,20260626,51.9,54.26,50.8,51.65,12827525.0,676047270.5,1.0,,,False,52.33,51.9,54.26,50.8,51.65,52.33,-0.012994458245748186,45.72638665811971,53.20428379883774,53.15407165171491,0.05021214712283495,0.4639960865853189,-0.41378393946248393,53.1375,1.5832841659029295,56.304068331805865,49.97093166819414,0.2651242853250386,0.11918394097599105,27.899686520376182,42.93220491005355,48.76003573742472,31.27654325531121
002979.SZ,20260629,51.65,52.52,49.32,52.06,12479075.0,638388376.75,1.0,,,False,51.65,51.65,52.52,49.32,52.06,51.65,0.007938044530493737,47.01281682794499,53.02824013747809,53.073029307143436,-0.044789169665342854,0.36223903533518653,-0.4070282050005294,53.0145,1.5665710165833362,56.14764203316667,49.88135796683333,0.3476768703914643,0.11819943725458773,39.53823953823957,41.80088311944889,46.44031819809945,32.522012962147784
002979.SZ,20260630,52.3,56.11,51.85,55.78,16562008.0,908033721.47,1.0,,,False,52.06,52.3,56.11,51.85,55.78,52.06,0.07145601229350751,56.97700437616904,53.45158780863531,53.273545654762444,0.17804215387286604,0.32539965904272244,-0.1473575051698564,53.214,1.6497799853310517,56.5135599706621,49.9144400293379,0.8888397275417758,0.12401097345292976,93.21789321789323,58.93988648559701,50.60684096059864,75.60597753559374
002979.SZ,20260701,55.82,58.38,55.82,57.48,21720665.0,1244646791.65,1.0,,,False,55.78,55.82,58.38,55.82,57.48,55.78,0.030476873431337426,60.62137297051552,54.07134353038372,53.58513486552078,0.4862086648629429,0.35756146020676655,0.12864720465617635,53.522000000000006,1.8323443999420221,57.18668879988405,49.85731120011596,1.0400185685787597,0.1369413997938809,90.06622516556286,69.3153327122523,56.84300487781653,94.25998838112382
002979.SZ,20260702,63.23,63.23,63.23,63.23,3551586.0,224566782.78,1.0,,,False,57.48,63.23,63.23,63.23,63.23,57.48,0.10003479471120391,69.90666513566549,55.48036760263238,54.29956931992665,1.1807982827057302,0.5222088247065593,0.6585894579991709,54.0585,2.7802324992703094,59.61896499854062,48.498035001459385,1.3247062073412132,0.2057202844526066,99.99999999999999,79.54355514150154,64.40985496571153,109.81095549308156
002979.SZ,20260703,69.55,69.55,69.55,69.55,5520605.0,383958077.75,1.0,,,False,63.23,69.55,69.55,69.55,69.55,63.23,0.09995255416732562,76.47314712156586,57.64492643299663,55.429230851783934,2.2156955812126924,0.860906176007786,1.3547894052049063,54.878,4.360857255173429,63.59971451034686,46.15628548965314,1.3411190243956117,0.3178583224733721,100.0,86.36237009433435,71.7273600085858,115.63239026583148
300607.SZ,20250102,25.4,29.94,25.0,29.4,88139326.0,2443543288.38,1.0,,,False,29.4,25.4,29.94,25.0,29.4,29.4,,,,,,,,,,,,,,,,,
300607.SZ,20250103,29.5,31.0,28.45,29.76,96442498.0,2869421327.95,1.0,,,False,29.4,29.5,31.0,28.45,29.76,29.4,0.01224489795918382,,,,,,,,,,,,,,,,
300607.SZ,20250106,28.3,29.97,27.78,29.38,63139864.0,1817652288.73,1.0,,,False,29.76,28.3,29.97,27.78,29.38,29.76,-0.01276881720430112,,,,,,,,,,,,,,,,
300607.SZ,20250107,28.94,31.0,28.83,31.0,72559003.0,2182417891.83,1.0,,,False,29.38,28.94,31.0,28.83,31.0,29.38,0.055139550714772056,,,,,,,,,,,,,,,,
300607.SZ,20250108,30.69,35.53,30.2,33.28,105180967.0,3400632222.74,1.0,,,False,31.0,30.69,35.53,30.2,33.28,31.0,0.07354838709677414,,,,,,,,,,,,,,,,
300607.SZ,20250109,32.31,34.44,31.61,32.24,87117082.0,2849955331.54,1.0,,,False,33.28,32.31,34.44,31.61,32.24,33.28,-0.03125,,,,,,,,,,,,,,,,
300607.SZ,20250110,31.55,33.9,30.6,30.6,76318977.0,2471584808.33,1.0,,,False,32.24,31.55,33.9,30.6,30.6,32.24,-0.0508684863523573,,,,,,,,,,,,,,,,
300607.SZ,20250113,29.49,31.7,28.6,29.2,64653042.0,1946193909.34,1.0,,,False,30.6,29.49,31.7,28.6,29.2,30.6,-0.045751633986928164,,,,,,,,,,,,,,,,
300607.SZ,20250114,29.43,34.97,29.01,34.17,99651090.0,3196488750.37,1.0,,,False,29.2,29.43,34.97,29.01,34.17,29.2,0.1702054794520549,,,,,,,,,,,,,87.08452041785377,62.36150680595126,54.12050226865042,78.84351588055294
300607.SZ,20250115,33.58,33.79,32.66,33.03,73030660.0,2420708445.12,1.0,,,False,34.17,33.58,33.79,32.66,33.03,34.17,-0.03336259877085168,,,,,,,,,,,,,67.74193548387096,64.1549830319245,57.46532918974178,77.53429071628995
300607.SZ,20250116,33.4,34.13,32.53,33.1,65700135.0,2192836302.61,1.0,,,False,33.03,33.4,34.13,32.53,33.1,33.03,0.0021192854980320863,,,,,,,,,,,,,68.64516129032258,65.6517091180572,60.19412249918025,76.56688235581109
300607.SZ,20250117,31.79,32.85,30.74,31.33,69578646.0,2204563597.83,1.0,,,False,33.1,31.79,32.85,30.74,31.33,33.1,-0.053474320241691964,,31.5074765760853,,,,,,,,,,,39.39393939393935,56.899119210017915,59.09578806945948,52.50578149113478
300607.SZ,20250120,31.56,31.87,30.76,31.22,45492759.0,1420357772.81,1.0,,,False,31.33,31.56,31.87,30.76,31.22,31.33,-0.003511011809766984,,31.463249410533713,,,,,,,,,,,37.806637806637774,50.53495874222454,56.2421782937145,39.120519639244606
300607.SZ,20250121,31.56,32.76,31.0,32.55,73346224.0,2350545511.45,1.0,,,False,31.22,31.56,32.76,31.0,32.55,31.22,0.04260089686098656,,31.63044180891314,,,,,,,,,,,62.00941915227625,54.35977887890845,55.61471182211249,51.849912992500364
300607.SZ,20250122,31.65,31.84,30.1,30.1,53178446.0,1639641053.44,1.0,,,False,32.55,31.65,31.84,30.1,30.1,32.55,-0.0752688172043009,53.31965196320677,31.394989222926505,,,,,,,,,,,23.54788069073784,44.08914614951825,51.77285659791441,28.721725252725918
300607.SZ,20250123,30.6,31.68,29.56,29.7,44882074.0,1379184007.11,1.0,,,False,30.1,30.6,31.68,29.56,29.7,30.1,-0.013289036544850585,51.86682263120413,31.13422165016858,,,,,,,,,,,17.268445839874385,35.1489127129703,46.23154196959971,12.98365419971148
300607.SZ,20250124,29.12,31.28,29.02,30.94,48439567.0,1474550643.41,1.0,,,False,29.7,29.12,31.28,29.02,30.94,29.7,0.04175084175084187,55.880176353708755,31.10434139629649,,,,,,,,,,,32.38255033557048,34.22679192050369,42.22995861990104,18.22045852170899
300607.SZ,20250127,30.83,31.2,28.7,29.0,39186757.0,1150269272.48,1.0,,,False,30.94,30.83,31.2,28.7,29.0,30.94,-0.06270200387847447,48.99688564988789,30.78059656609703,,,,,,,,,,,5.5248618784530485,24.659481906486814,36.373133048762966,1.232179621934506
300607.SZ,20250205,29.33,31.39,29.01,30.99,48550674.0,1479578853.73,1.0,,,False,29.0,29.33,31.39,29.01,30.99,29.0,0.06862068965517243,55.1058071099387,30.81281247900518,,,,,,,,,,,42.173112338858154,30.49735871727726,34.4145416049344,22.662992941962983
300607.SZ,20250206,30.6,33.66,30.48,32.98,72353533.0,2363909699.42,1.0,,,False,30.99,30.6,33.66,30.48,32.98,30.99,0.06421426266537589,60.23504691184361,31.146225943773615,,,,,31.198500000000003,1.5432701480946236,34.28504029618925,28.111959703810754,0.7885917287714496,0.19786465991565289,86.29032258064517,49.095013338399895,39.308032182756236,68.66897564968721
300607.SZ,20250207,32.8,33.83,31.81,32.62,74629734.0,2446329323.46,1.0,,,False,32.98,32.8,33.83,31.81,32.62,32.98,-0.01091570648878104,58.9234951267451,31.37296041396229,,,,,31.359500000000004,1.5149471112880482,34.3893942225761,28.329605777423907,0.7080105619872569,0.1932361308423984,76.41325536062377,58.20109401247453,45.605719459329,83.39184311876558
300607.SZ,20250210,32.5,33.25,31.59,32.84,51861053.0,1685545613.65,1.0,,,False,32.62,32.5,33.25,31.59,32.84,32.62,0.006744328632740881,59.50379882547599,31.598658811814246,,,,,31.5135,1.501007245152402,34.5155144903048,28.5114855096952,0.720934976210811,0.1905224421473211,80.701754385965,65.70131413697136,52.30425101854313,92.49544037382785
300607.SZ,20250211,32.5,35.5,31.57,35.5,83631724.0,2756336220.15,1.0,,,False,32.84,32.5,35.5,31.57,35.5,32.84,0.0809987819732032,65.79575272762395,32.19886514845821,,,,,31.819499999999998,1.6511828336074732,35.12186566721495,28.51713433278505,1.05725203852182,0.2075686712371312,100.0,77.13420942464757,60.580903820577944,110.24082063278681
300607.SZ,20250212,35.0,38.88,34.68,34.95,112580731.0,4081365741.37,1.0,,,False,35.5,35.0,38.88,34.68,34.95,35.5,-0.015492957746478742,63.5955450447307,32.622116664080025,,,,,32.017,1.773082344393516,35.56316468878703,28.470835311212973,0.9135453732978256,0.2215176118179111,61.39489194499019,71.88777026476177,64.34985930197256,86.9635921903402
300607.SZ,20250213,34.28,35.2,32.3,32.49,81016391.0,2715977172.19,1.0,,,False,34.95,34.28,35.2,32.3,32.49,34.95,-0.07038626609442067,54.77307764504628,32.60179102345233,,,,,31.9775,1.7531938711962252,35.48388774239245,28.471112257607547,0.5730809079959764,0.21930343162488938,37.22986247544206,60.33513433498854,63.01161764631122,54.98216771234317
300607.SZ,20250214,31.56,32.16,31.3,31.69,45738253.0,1448445620.0,1.0,,,False,32.49,31.56,32.16,31.3,31.69,32.49,-0.02462296091104954,52.2352250036217,32.46151548138274,31.74792828462853,0.7135871967542116,,,31.95,1.7531742640137078,35.45634852802741,28.443651471972583,0.4629243930086058,0.21948973571376618,29.371316306483312,50.01386165882013,58.67903231714753,32.68352034216534
300607.SZ,20250217,31.31,33.0,31.3,32.99,54785961.0,1773988503.3,1.0,,,False,31.69,31.31,33.0,31.3,32.99,31.69,0.041022404544020175,55.81771875712771,32.54282079193924,31.839933596878268,0.7028871950609741,,,32.069500000000005,1.738474834445413,35.54644966889083,28.59255033110918,0.6323717752137672,0.21683840838746,40.3242147922999,46.78397936998006,54.71401466809171,30.92390877375678
300607.SZ,20250218,32.5,32.77,31.28,31.43,40895761.0,1306820361.42,1.0,,,False,32.99,32.5,32.77,31.28,31.43,32.99,-0.0472870566838437,50.88554813508521,32.37161759317936,31.809568145257657,0.5620494479217015,,,32.181,1.618211667242579,35.41742333448516,28.944576665514838,0.3839768592696381,0.20113876725304747,11.309523809523798,34.959160849827974,48.12906339533713,8.619355758809661
300607.SZ,20250219,31.42,37.28,31.31,35.49,116679595.0,4035698966.03,1.0,,,False,31.43,31.42,37.28,31.31,35.49,31.43,0.12917594654788433,60.6346794434823,32.851368732690226,32.08219272709042,0.7691760055998031,,,32.247,1.7216041937681283,35.69020838753626,28.803791612463744,0.970927059154919,0.21355216842101638,55.39473684210527,41.77101951392041,46.009715434864894,33.293627672031434
300607.SZ,20250220,35.36,36.33,34.0,35.61,104167949.0,3688211855.73,1.0,,,False,35.49,35.36,36.33,34.0,35.61,35.49,0.0033812341504648735,60.881837606902536,33.275773543045574,32.34351178434299,0.9322617587025874,,,32.376000000000005,1.8660423360685057,36.10808467213702,28.64391532786299,0.9332699126770063,0.23054637213596568,56.97368421052628,46.83857441278903,46.28600176083961,47.943719716687866
300607.SZ,20250221,35.37,36.65,34.79,36.45,85385573.0,3054560323.69,1.0,,,False,35.61,35.37,36.65,34.79,36.45,35.61,0.023588879528222417,62.649659297331986,33.76411607488472,32.64769609661388,1.1164199782708408,,,32.5435,2.0634250046948655,36.670350009389736,28.41664999061027,0.9733028812667803,0.25362053924069217,68.0263157894737,53.90115487168392,48.82438613112105,64.05469235280965
300607.SZ,20250224,36.5,38.66,34.0,37.24,99617000.0,3679890445.09,1.0,,,False,36.45,36.5,38.66,34.0,37.24,36.45,0.021673525377229108,64.2844056722125,34.298867447979376,32.987866756123964,1.311000691855412,,,32.839,2.2802695016159835,37.399539003231965,28.278460996768032,0.9825087557502632,0.27775139335740834,78.42105263157895,62.07445412498227,53.241075462408126,79.74121145013056
300607.SZ,20250225,35.55,43.5,35.5,39.99,119345237.0,4863015077.33,1.0,,,False,37.24,35.55,43.5,35.5,39.99,37.24,0.07384532760472617,69.31851334666348,35.174426302136396,33.50654329270738,1.6678830094290191,,,33.277499999999996,2.726376487207885,38.73025297441576,27.824747025584227,1.115514771299466,0.3277140995817455,71.27659574468086,65.1418346648818,57.20799519656602,81.00951360151336
300607.SZ,20250226,39.05,42.66,38.8,38.94,115924596.0,4659211761.56,1.0,,,False,39.99,39.05,42.66,38.8,38.94,39.99,-0.026256564141035388,65.52110648700662,35.75374533257695,33.909021567321645,1.8447237652553028,1.223384000048962,0.6213397652063408,33.597,2.9845905916892526,39.566181183378504,27.627818816621495,0.9475488208397711,0.3553401305699023,62.68412438625202,64.32259790533854,59.579529432823534,73.80873485036855
300607.SZ,20250227,38.15,39.49,37.17,38.65,71675344.0,2753080597.32,1.0,,,False,38.94,38.15,39.49,37.17,38.65,38.94,-0.007447354904982051,64.47061369437563,36.19932297371896,34.26020515492745,1.9391178187915088,1.3665307637974715,0.5725870549940373,34.0245,3.0643457295155194,40.15319145903104,27.895808540968964,0.87736440404289,0.36025166918138624,60.31096563011455,62.98538714693055,60.71481533752588,67.52653076573989
300607.SZ,20250228,38.19,38.26,34.56,34.64,62704608.0,2247082411.31,1.0,,,False,38.65,38.19,38.26,34.56,34.64,38.65,-0.10375161707632596,52.044905820806385,35.95942713160835,34.2883381064143,1.6710890251940498,1.4274424160767873,0.24364660911726244,34.2715,2.9005314599224743,40.072562919844955,28.470437080155055,0.5317614207164852,0.3385356882450403,27.495908346972175,51.15556088027776,57.528397185109846,38.40988827061359
300607.SZ,20250303,34.64,34.98,33.21,33.74,38214391.0,1298571214.93,1.0,,,False,34.64,34.64,34.98,33.21,33.74,34.64,-0.025981524249422572,49.728332493173816,35.617976803668604,34.24772046890213,1.3702563347664736,1.4160051998147247,-0.04574886504825115,34.411500000000004,2.8022602930491662,40.016020586098335,28.806979413901672,0.4400930026320524,0.3257353260449751,19.934372436423324,40.748498065659625,51.935097478626446,18.37529923972599
300607.SZ,20250304,33.5,35.82,33.5,35.25,49431789.0,1733190556.49,1.0,,,False,33.74,33.5,35.82,33.5,35.25,33.74,0.044754001185536296,53.47043706097497,35.561364987719585,34.321963397131604,1.2394015905879812,1.380684477969376,-0.14128288738139494,34.724000000000004,2.5151429382840247,39.754285876568055,29.693714123431953,0.5522833108203846,0.28972963233314425,19.82507288629737,33.77402300587221,45.88140598770837,9.559257042199889
300607.SZ,20250305,34.88,36.99,34.68,36.26,49989214.0,1797115889.08,1.0,,,False,35.25,34.88,36.99,34.68,36.26,35.25,0.028652482269503565,55.83835672089705,35.668847297301184,34.465521664010744,1.20332563329044,1.345212709033589,-0.14188707574314896,34.9875,2.3827166743026735,39.752933348605346,30.22206665139465,0.6335135660193852,0.27240776555085955,29.640427599611247,32.39615787045189,41.38632328195621,14.415827047443244
300607.SZ,20250306,36.5,38.2,35.89,37.31,55915368.0,2073928521.55,1.0,,,False,36.26,36.5,38.2,35.89,37.31,36.26,0.02895752895752901,58.21887089205557,35.92133232848562,34.67622376297291,1.2451085655127088,1.325191880329413,-0.08008331481670417,35.204,2.3871874664550314,39.978374932910064,30.429625067089937,0.7205524314275376,0.27124048022440994,39.84450923226435,34.87894165772271,39.217196073878384,26.202432825411364
300607.SZ,20250307,36.5,38.33,36.4,37.29,47208551.0,1765853940.59,1.0,,,False,37.31,36.5,38.33,36.4,37.29,37.31,-0.0005360493165371683,58.154567370874716,36.13189658564168,34.86983681756751,1.2620597680741668,1.3125654578783639,-0.05050568980419712,35.4375,2.351139883120523,40.13977976624105,30.735220233758955,0.6969789221495925,0.2653843959783307,39.65014577259474,36.469343029346724,38.3012450590345,32.80553896997117
300607.SZ,20250310,37.2,38.98,36.61,37.33,44672781.0,1688428892.83,1.0,,,False,37.29,37.2,38.98,36.61,37.33,37.29,0.0010726736390453961,58.25387938258004,36.31622018785065,35.052071127377324,1.264149060473322,1.3028821783973557,-0.038733117924033555,35.662,2.306336055305034,40.27467211061007,31.049327889389932,0.6808062615336633,0.25868835795020295,43.597883597883595,38.845523218859014,38.48267111230934,39.57122743195836
300607.SZ,20250311,36.62,37.65,35.96,36.71,38743231.0,1421818849.7,1.0,,,False,37.33,36.62,37.65,35.96,36.71,37.33,-0.01660862577015798,56.03403762884239,36.376801697412084,35.17488067349752,1.201921023914565,1.2826899475007976,-0.08076892358623255,35.722500000000004,2.3171380515627424,40.35677610312549,31.088223896874517,0.6065430692977053,0.25945978602424163,55.73248407643311,44.47451017138371,40.47995079866747,52.463628916816205
300607.SZ,20250312,36.72,37.24,35.8,35.81,38180918.0,1393305233.93,1.0,,,False,36.71,36.72,37.24,35.8,35.81,36.71,-0.024516480523018247,52.883717804792035,36.28960143627177,35.22192654953474,1.0676748867370236,1.2396869353480429,-0.17201204861101926,35.7655,2.3103732923490923,40.386246584698185,31.144753415301818,0.5048152391809761,0.2583912756538107,45.060658578856206,44.669892973874546,41.876598190403165,50.256482540817316
300607.SZ,20250313,35.8,35.8,33.54,34.14,37815071.0,1298776935.76,1.0,,,False,35.81,35.8,35.8,33.54,34.14,35.81,-0.0466350181513544,47.542465715261315,35.95889352299919,35.1417838421618,0.8171096808373903,1.1551714844459124,-0.3380618036085221,35.848,2.219613930394199,40.2872278607884,31.4087721392116,0.3076242025007632,0.24766948564987723,16.117850953206247,35.15254563365178,39.63524733815271,26.187142224649932
300607.SZ,20250314,33.7,35.48,33.7,34.97,32758541.0,1134069337.62,1.0,,,False,34.14,33.7,35.48,33.7,34.97,34.14,0.024311657879320325,50.23282563697918,35.80675605792239,35.129059113112774,0.6776969448096182,1.0596765765186535,-0.38197963170903537,36.012,2.018386979743969,40.04877395948794,31.975226040512062,0.3709365435794455,0.22419048980828268,26.82481751824817,32.37663626185058,37.21571031271867,22.698488160114394
300607.SZ,20250317,35.82,36.88,35.55,36.24,38064556.0,1381180054.18,1.0,,,False,34.97,35.82,36.88,35.55,36.24,34.97,0.036316843008292965,54.11095130595819,35.87340897208818,35.211351030659976,0.662057941428202,0.9801528495005633,-0.3180949080723613,36.1745,1.8956409865794683,39.96578197315894,32.383218026841064,0.5086382390526106,0.20961074641855107,49.63235294117654,38.1285418216259,37.519987482354416,39.34565050016887
300607.SZ,20250318,35.88,36.48,35.52,36.08,30158929.0,1084577259.13,1.0,,,False,36.24,35.88,36.48,35.52,36.08,36.24,-0.004415011037527727,53.544845628371675,35.905192207151536,35.27569539875924,0.6294968083922967,0.91002164127891,-0.28052483288661334,36.407,1.5538117646613376,39.51462352932267,33.29937647067732,0.44738744945864306,0.17071571562186796,46.69117647058824,40.98275337128002,38.67424277866296,45.59977455651415
300607.SZ,20250319,35.9,36.25,34.87,34.98,28807855.0,1019336519.59,1.0,,,False,36.08,35.9,36.25,34.87,34.98,36.08,-0.030487804878048808,49.69550095353521,35.76285494451284,35.25379203588818,0.5090629086246565,0.8298298947480593,-0.3207669861234028,36.3815,1.572721447046482,39.52694289409297,33.23605710590704,0.2772173828633203,0.1729144149687597,26.470588235294088,36.14536499261804,37.831283516647986,32.773527944558154
300607.SZ,20250320,35.1,36.5,35.0,35.48,36775005.0,1317582738.51,1.0,,,False,34.98,35.1,36.5,35.0,35.48,34.98,0.014293882218410436,51.4055851317785,35.71933879920317,35.27054818137795,0.44879061782522456,0.7536220393634925,-0.3048314215382679,36.375,1.5761614764991498,39.5273229529983,33.2226770470017,0.35804119480386143,0.17332359879028436,35.66176470588233,35.98416489703947,37.21557731011181,33.52134007089478
300607.SZ,20250321,35.0,37.68,33.2,36.13,51605130.0,1805084235.29,1.0,,,False,35.48,35.0,37.68,33.2,36.13,35.48,0.01832018038331462,53.613247550197876,35.782517445479606,35.334211279053655,0.4483061664259509,0.6925588647759842,-0.24425269835003327,36.359,1.5769429285804797,39.51288585716096,33.205114142839044,0.46369557898234487,0.17348584158865524,65.40178571428577,45.790038502788235,40.07373104100395,57.2226534263568
300607.SZ,20250324,35.9,35.96,33.77,34.62,30344755.0,1053512008.04,1.0,,,False,36.13,35.9,35.96,33.77,34.62,36.13,-0.04179352338776654,48.14163409113561,35.60366860771351,35.2813067398645,0.3223618678490112,0.6185194653905897,-0.29615759754157844,36.228,1.6068559362929766,39.441711872585955,33.01428812741405,0.2498220027568765,0.17741591435276324,31.696428571428473,41.09216852566831,40.413210202558744,42.45008517188745
